SK_ID_CURR,TARGET
164938,0.124217905
164939,0.5530141
164949,0.07525372
164950,0.07594459
164957,0.45934373
164961,0.31685776
164963,0.13429771
164972,0.11607292
164980,0.10524376
164981,0.18450913
165020,0.21942121
165027,0.26901442
165046,0.22061689
165048,0.3171476
165049,0.2569014
165058,0.0925816
165065,0.11836114
165081,0.22546783
165082,0.2654449
165090,0.14379849
165107,0.22090028
165131,0.24640651
165133,0.34886736
165137,0.0703368
165140,0.27288672
165142,0.18577869
165143,0.22315483
165152,0.2803255
165154,0.3522206
165158,0.18833525
165166,0.08593515
165168,0.240856
165171,0.09657377
165175,0.19035472
165182,0.084797055
165188,0.42591795
165190,0.057020508
165199,0.10053332
165202,0.47087935
165203,0.270105
165204,0.41987985
165208,0.12438888
165221,0.13326678
165243,0.058707397
165283,0.29307383
165300,0.109579
165302,0.32516548
165304,0.10029455
165313,0.17301163
165336,0.422214
165339,0.28312963
165363,0.57449275
165376,0.21707347
165380,0.44712988
165385,0.068917364
165386,0.1766473
165410,0.15893647
165422,0.07978525
165426,0.11430896
165428,0.14463003
165445,0.3734613
165452,0.09921734
165454,0.103702344
165455,0.12293909
165462,0.16696277
165465,0.20494953
165466,0.20843895
165467,0.33920032
165476,0.12310998
165477,0.21851452
165478,0.7156818
165497,0.12967491
165500,0.16089739
165511,0.2039482
165513,0.42624113
165515,0.570974
165521,0.06363975
165522,0.20851764
165523,0.24003893
165530,0.32348508
165537,0.11742996
165538,0.06304961
165539,0.12776437
165545,0.11360264
165550,0.09141786
165551,0.22802387
165552,0.1860952
165557,0.120734304
165558,0.24265409
165560,0.08801348
165574,0.6889256
165576,0.4956283
165587,0.26324546
165601,0.04737536
165605,0.056341656
165606,0.07841084
165607,0.12185917
165624,0.51611006
165632,0.22229911
165633,0.41737714
165634,0.22160876
165646,0.1072537
165649,0.13362688
165651,0.3066306
165661,0.11213399
165666,0.21973471
165669,0.20930494
165674,0.16187575
165685,0.47474924
165687,0.24667588
165692,0.26292256
165721,0.3033672
165726,0.48867348
165748,0.17131668
165749,0.26452124
165752,0.18443759
165755,0.30344313
165758,0.07306666
165761,0.10636283
165762,0.20672081
165780,0.25471762
165781,0.10338679
165789,0.27894422
165802,0.05436863
165806,0.21300939
165817,0.33283767
165822,0.57964563
165837,0.10196388
165840,0.36739746
165846,0.083336025
165853,0.08283213
165864,0.57454926
165865,0.1332257
165868,0.16308412
165869,0.08515696
165871,0.15895708
165880,0.16253068
165887,0.25366122
165904,0.31183666
165907,0.08670029
165910,0.39611503
165915,0.47376707
165917,0.11086727
165918,0.6164605
165919,0.29985514
165923,0.23090355
165931,0.07127534
165932,0.17004885
165934,0.7651489
165939,0.19719274
165944,0.52568865
165951,0.54709804
165955,0.079232104
165959,0.59376574
165966,0.36729276
165970,0.16239029
165975,0.09108743
165977,0.057904977
165990,0.51963073
165997,0.097445
166003,0.24724023
166008,0.071775466
166020,0.1461103
166025,0.13769622
166033,0.17868844
166038,0.09818749
166042,0.1993456
166049,0.060185965
166071,0.05072104
166091,0.40302
166093,0.63413435
166095,0.11374243
166104,0.069466375
166107,0.17140575
166108,0.05670936
166110,0.09494536
166112,0.26652092
166135,0.22610043
166136,0.08484704
166138,0.32498273
166153,0.4413783
166155,0.4158182
166158,0.20169704
166164,0.2861862
166186,0.3974334
166191,0.36483377
166196,0.08863774
166197,0.4378795
166202,0.27148622
166215,0.06896677
166230,0.108157806
166243,0.26078555
166244,0.1976103
166255,0.11611295
166258,0.25871646
166263,0.4367303
166271,0.24794054
166283,0.12972608
166286,0.14541076
166291,0.16748306
166294,0.3001919
166303,0.33423582
166306,0.4415147
166309,0.12621333
166316,0.2907739
166317,0.13680983
166321,0.4211577
166331,0.11334344
166349,0.19903642
166374,0.071778715
166387,0.05937719
166393,0.16140157
166400,0.19254619
166420,0.052531037
166446,0.052530885
166449,0.2924959
166452,0.10980425
166495,0.12137569
166501,0.120509006
166514,0.3127454
166515,0.16289422
166521,0.14806086
166525,0.08707838
166529,0.20570272
166536,0.3909468
166542,0.11493093
166543,0.48397473
166545,0.07531149
166550,0.22830252
166560,0.119075716
166567,0.09927837
166570,0.056648858
166573,0.15080222
166582,0.66501766
166583,0.48151878
166590,0.091176525
166594,0.37323982
166618,0.7282822
166623,0.40217623
166626,0.3319391
166641,0.30644053
166654,0.09829112
166682,0.37602273
166685,0.25007412
166688,0.1566318
166692,0.11345391
166701,0.15095577
166702,0.32281837
166705,0.1615796
166713,0.15636927
166733,0.056182012
166734,0.11624121
166738,0.20513918
166739,0.04993274
166740,0.07533515
166755,0.363033
166761,0.4051075
166764,0.13812265
166773,0.16525696
166774,0.176185
166814,0.17059381
166819,0.46985617
166834,0.25182125
166841,0.5610715
166848,0.5462442
166857,0.35038313
166858,0.050365847
166873,0.14118811
166889,0.15295283
166890,0.09891326
166891,0.18982363
166902,0.20275334
166908,0.20199612
166916,0.21280318
166920,0.22193202
166922,0.16032097
166926,0.1501197
166928,0.22372948
166930,0.3099551
166931,0.123471014
166932,0.09411983
166937,0.08781955
166941,0.09990137
166944,0.15715371
166960,0.21088023
166972,0.17656024
166973,0.37004957
166978,0.099342935
166984,0.4107672
166994,0.19960372
166995,0.14062768
166996,0.07188634
167001,0.049394768
167006,0.22050263
167007,0.22228634
167037,0.47012016
167041,0.17890875
167051,0.47444314
167052,0.35874346
167054,0.12086607
167057,0.25723046
167058,0.20127682
167059,0.11070615
167060,0.0704359
167066,0.07520953
167077,0.18667549
167078,0.18820004
167080,0.28754866
167089,0.32130182
167090,0.24383484
167091,0.24791856
167096,0.10405014
167105,0.40214315
167121,0.13265947
167128,0.27610728
167131,0.48974878
167139,0.42413285
167140,0.2925531
167149,0.29824403
167152,0.67683226
167153,0.37728962
167163,0.2688156
167167,0.1888858
167171,0.13715015
167178,0.1477797
167179,0.1557596
167182,0.2310204
167187,0.14036635
167192,0.23049553
167208,0.14626066
167212,0.36904478
167217,0.19423124
167230,0.13715307
167236,0.06383155
167238,0.49013326
167239,0.18071173
167257,0.4064502
167260,0.40785038
167264,0.12385708
167271,0.1370205
167273,0.4009407
167276,0.46614468
167283,0.11146846
167295,0.09525096
167296,0.6091013
167299,0.54078645
167310,0.07481893
167313,0.30451587
167323,0.10606628
167328,0.33144262
167329,0.34339195
167333,0.124779105
167349,0.1859919
167351,0.13740095
167359,0.15279372
167363,0.09611043
167371,0.06699383
167384,0.2301564
167387,0.23740497
167389,0.12575176
167393,0.11843161
167401,0.18369867
167427,0.18798696
167428,0.08481378
167433,0.3123856
167434,0.14575757
167437,0.27400872
167438,0.079466864
167454,0.20337033
167475,0.07852392
167480,0.1956507
167491,0.1086608
167494,0.19005348
167495,0.13013203
167503,0.15916604
167521,0.20339884
167529,0.28622743
167530,0.1061637
167550,0.15278511
167554,0.29564244
167557,0.5311925
167562,0.11719095
167566,0.21934609
167572,0.5600165
167573,0.42497063
167578,0.24002674
167592,0.4902619
167597,0.15593395
167621,0.21254115
167622,0.0643901
167631,0.6076712
167637,0.6130675
167638,0.11247961
167645,0.10956603
167648,0.49930942
167697,0.31374544
167698,0.09074104
167701,0.13292928
167708,0.07374436
167714,0.111374214
167717,0.31596243
167727,0.09981131
167737,0.09603689
167746,0.4599534
167751,0.44775972
167753,0.18495421
167755,0.21175607
167771,0.26099062
167805,0.28262782
167811,0.1767314
167815,0.16783139
167829,0.069611646
167830,0.18234853
167834,0.21887264
167841,0.3245649
167846,0.06732266
167851,0.7683055
167871,0.06325569
167890,0.093908474
167898,0.06877069
167901,0.041146453
167902,0.18229601
167907,0.38512945
167911,0.12231799
167912,0.07243717
167916,0.21923342
167917,0.103901654
167928,0.2547777
167940,0.17028935
167947,0.24825256
167948,0.18092749
167953,0.050735645
167957,0.27683893
167958,0.15248373
167968,0.077034675
167970,0.21673991
167977,0.11574221
167980,0.11110784
167993,0.28415805
167994,0.34737045
167998,0.110214636
168000,0.25219572
168006,0.4504541
168011,0.29782012
168012,0.13234468
168013,0.12277302
168022,0.07878789
168026,0.3494071
168032,0.07557796
168046,0.37004617
168054,0.14969566
168071,0.21942648
168078,0.38441715
168092,0.19148105
168093,0.37385473
168097,0.120469466
168105,0.5739282
168107,0.29460245
168108,0.29333922
168115,0.5278934
168127,0.22890045
168133,0.5502911
168135,0.08868337
168162,0.06158168
168163,0.14343804
168165,0.38766855
168169,0.17549081
168171,0.31586426
168174,0.12936187
168175,0.6539255
168186,0.105185576
168202,0.13992603
168204,0.11331502
168208,0.18265799
168229,0.23086105
168239,0.05715071
168245,0.16016667
168276,0.10276747
168309,0.26527706
168313,0.5819806
168322,0.06811513
168323,0.043058183
168326,0.4373523
168331,0.2092485
168349,0.4171077
168384,0.09802586
168398,0.10721912
168403,0.057989128
168405,0.3533988
168416,0.116493985
168418,0.47798696
168420,0.425038
168422,0.046888057
168436,0.4338984
168438,0.17342056
168443,0.09783232
168444,0.123492725
168446,0.068704054
168454,0.19356143
168459,0.20937689
168462,0.20543794
168472,0.19604672
168485,0.05880254
168496,0.5708244
168503,0.08727057
168515,0.20939533
168516,0.18573488
168520,0.5756421
168521,0.19054058
168531,0.055039488
168542,0.23608494
168548,0.21146187
168551,0.08295061
168575,0.06028806
168580,0.1250759
168588,0.5041582
168593,0.088183835
168614,0.120488405
168615,0.14115916
168622,0.09506872
168623,0.26271683
168634,0.0603216
168645,0.43792638
168651,0.5408472
168683,0.1540728
168691,0.6186136
168708,0.29398862
168716,0.31821778
168718,0.12035306
168720,0.54505855
168722,0.5842056
168731,0.2305969
168736,0.2834057
168738,0.33410123
168747,0.120002076
168751,0.4295544
168752,0.16909927
168753,0.124421604
168774,0.49086374
168782,0.18211302
168788,0.054414477
168790,0.10546617
168791,0.48913184
168793,0.35258654
168796,0.18790713
168802,0.28752664
168803,0.12963626
168810,0.60578394
168817,0.14768983
168820,0.45345387
168823,0.10753965
168827,0.35923615
168828,0.4304548
168831,0.28324342
168842,0.47534925
168845,0.13002916
168855,0.34327042
168856,0.3262219
168861,0.2747926
168876,0.060598705
168897,0.17487796
168899,0.073340364
168913,0.29294002
168915,0.10715721
168916,0.24206817
168929,0.35833696
168930,0.060917594
168933,0.4003993
168954,0.3642492
168957,0.2230197
168959,0.08369147
168960,0.37240192
168961,0.22257368
168968,0.25260606
168969,0.16750886
168994,0.15240875
168995,0.13408034
169003,0.15321194
169004,0.70058614
169008,0.24189603
169009,0.17620221
169014,0.32494965
169030,0.1102768
169048,0.37077782
169061,0.4126024
169070,0.4331917
169092,0.06222505
169117,0.46569744
169118,0.4614804
169121,0.14258172
169123,0.17731616
169124,0.6044982
169137,0.25854254
169138,0.093259096
169143,0.07533549
169165,0.31064653
169166,0.18564822
169167,0.31901157
169168,0.16971786
169175,0.045047693
169184,0.15188006
169195,0.12119622
169196,0.058584437
169197,0.3118378
169202,0.73572457
169204,0.27685168
169212,0.16076383
169214,0.5150219
169218,0.6689364
169239,0.13342762
169248,0.09634806
169252,0.18894579
169254,0.48210436
169257,0.32125896
169264,0.6869301
169267,0.18790458
169269,0.65070987
169278,0.1607162
169297,0.10074272
169299,0.30895278
169301,0.2494662
169306,0.12894091
169323,0.40703896
169328,0.26099345
169330,0.19509676
169331,0.06865503
169346,0.34312925
169348,0.2342471
169350,0.14023829
169353,0.087030105
169355,0.37656322
169364,0.5021443
169365,0.15543059
169367,0.0920336
169370,0.05912264
169378,0.31432793
169385,0.032695573
169387,0.27430475
169389,0.15096062
169395,0.3521421
169412,0.19570777
169426,0.5491622
169427,0.30317712
169432,0.15291464
169436,0.43884054
169453,0.23642832
169455,0.5741679
169457,0.124492094
169458,0.08083658
169461,0.17836265
169467,0.14882569
169470,0.16457672
169477,0.060742576
169481,0.16843021
169483,0.40823233
169490,0.53086275
169491,0.084879525
169495,0.08068488
169504,0.38924354
169514,0.11364418
169517,0.28838524
169523,0.06885971
169528,0.4581017
169534,0.21551204
169535,0.1124486
169537,0.09283708
169541,0.51351255
169546,0.14075366
169549,0.042393744
169554,0.41796768
169561,0.063666515
169571,0.065259434
169580,0.27054253
169597,0.0697632
169598,0.10886509
169625,0.4361671
169626,0.50857335
169627,0.3529002
169628,0.15601885
169629,0.23820142
169658,0.20716079
169659,0.10095481
169668,0.20182148
169669,0.20403863
169673,0.068745546
169674,0.092975765
169676,0.5590288
169677,0.34372383
169678,0.305282
169680,0.107798
169695,0.24275917
169698,0.43898618
169710,0.5199164
169719,0.07931965
169720,0.2967232
169722,0.29207855
169735,0.32258394
169745,0.144931
169749,0.3853264
169754,0.08371083
169760,0.1920004
169772,0.0982343
169773,0.06622062
169780,0.116197124
169788,0.103839025
169793,0.31399706
169809,0.43514568
169810,0.14583202
169824,0.057098087
169831,0.250684
169833,0.25741625
169836,0.086849384
169859,0.08374937
169864,0.6470865
169872,0.06718034
169895,0.3340191
169911,0.13040294
169914,0.27202475
169960,0.21045396
169961,0.4422265
169964,0.16426249
169974,0.13751899
169988,0.08734242
169989,0.04937913
169995,0.11605321
170007,0.13981363
170026,0.08397805
170030,0.7138903
170033,0.5240186
170041,0.35648367
170043,0.07593664
170048,0.100417435
170050,0.1342561
170051,0.18981023
170056,0.33033302
170072,0.7351821
170076,0.2471957
170080,0.41493204
170101,0.15549241
170102,0.09856306
170107,0.3725022
170115,0.11094305
170119,0.11334574
170128,0.20836848
170129,0.0486377
170134,0.5468001
170136,0.20297273
170139,0.14613381
170140,0.19479546
170143,0.5676435
170148,0.6669371
170159,0.254215
170163,0.2891908
170164,0.5135987
170173,0.074729234
170178,0.333934
170179,0.19206019
170199,0.25782904
170203,0.09142953
170207,0.36426222
170211,0.11386596
170217,0.08386452
170224,0.07813678
170225,0.28835583
170255,0.272097
170258,0.14282137
170259,0.083823785
170262,0.0955778
170278,0.2706415
170284,0.22517785
170285,0.49253905
170292,0.090678774
170293,0.28779504
170301,0.22161657
170302,0.49074176
170305,0.4124447
170309,0.24222991
170310,0.19699453
170326,0.25954765
170327,0.082105376
170328,0.33006027
170329,0.13389702
170330,0.18695912
170331,0.11362547
170337,0.11227383
170340,0.27944508
170341,0.10901556
170343,0.2516788
170361,0.1602522
170366,0.14884064
170376,0.23473257
170382,0.7335593
170396,0.093131945
170400,0.30919495
170403,0.17646505
170409,0.16840304
170410,0.08830443
170421,0.3776959
170425,0.075787075
170427,0.068004794
170428,0.16316988
170435,0.08329285
170438,0.09735274
170442,0.14261284
170446,0.33066893
170461,0.08193933
170473,0.6534877
170477,0.15692678
170516,0.090566345
170517,0.093618825
170522,0.26709834
170523,0.11909182
170534,0.22973299
170535,0.34776723
170538,0.2339492
170549,0.28442848
170556,0.18410176
170563,0.18940587
170570,0.17627771
170580,0.16590714
170582,0.10778542
170584,0.41236705
170585,0.08059109
170587,0.16577981
170590,0.49861684
170598,0.14491086
170599,0.14200269
170601,0.10231056
170612,0.5904543
170617,0.18644692
170620,0.19313656
170629,0.109646805
170647,0.38471928
170651,0.08974605
170654,0.21324743
170657,0.43768027
170662,0.13392211
170707,0.24007851
170719,0.2852053
170722,0.10977018
170723,0.25060385
170731,0.6020892
170735,0.1573909
170750,0.14312759
170769,0.40546834
170770,0.23526448
170776,0.39577875
170783,0.110563375
170789,0.34194386
170800,0.47570956
170809,0.2245476
170810,0.20470136
170811,0.17219031
170827,0.038863312
170842,0.09904806
170854,0.12934935
170857,0.41228646
170865,0.18956682
170867,0.047625426
170869,0.223029
170870,0.109678395
170878,0.14923535
170881,0.2842168
170910,0.31750473
170913,0.51746666
170919,0.32168883
170932,0.15029651
170939,0.56185645
170947,0.17435968
170950,0.38645467
170953,0.36649767
170954,0.11367127
170970,0.1792795
170972,0.094405524
170973,0.4744736
170980,0.12901019
170981,0.32624465
170983,0.5631534
170998,0.2784224
171001,0.2875612
171004,0.11394863
171020,0.086823456
171023,0.09346792
171026,0.14258713
171060,0.43822312
171061,0.21607351
171065,0.17337091
171077,0.21423072
171081,0.06653085
171103,0.58428943
171110,0.13162634
171114,0.06996279
171118,0.08653457
171119,0.19976667
171120,0.19374494
171137,0.28456888
171147,0.106152706
171153,0.4508774
171156,0.68634176
171158,0.13988814
171163,0.26167205
171169,0.12631178
171170,0.22210167
171172,0.110416576
171173,0.14647429
171176,0.1465324
171181,0.43329123
171182,0.42271772
171191,0.09861793
171193,0.17194173
171195,0.27706993
171198,0.0783155
171205,0.10052498
171212,0.31372884
171237,0.19681044
171241,0.09166975
171262,0.23086335
171263,0.13002524
171266,0.11933887
171274,0.23608385
171290,0.12229136
171291,0.4374587
171297,0.077100866
171307,0.18001549
171311,0.62428916
171320,0.14744395
171322,0.08636728
171328,0.14379506
171337,0.08140061
171346,0.0838608
171348,0.3902307
171354,0.21728273
171358,0.14273532
171359,0.08307995
171360,0.21026611
171369,0.10504408
171379,0.11228765
171384,0.10473387
171388,0.24100094
171390,0.17954242
171394,0.11294177
171395,0.29267326
171399,0.43190154
171403,0.06110426
171422,0.089250825
171423,0.09847764
171469,0.14067946
171480,0.20163396
171487,0.059976
171497,0.20399188
171502,0.49476162
171503,0.06489935
171506,0.29031718
171521,0.09796497
171530,0.13203584
171540,0.21637523
171541,0.18229416
171544,0.21850184
171551,0.23145477
171582,0.44256
171587,0.11751009
171597,0.35549083
171603,0.17734247
171610,0.1856014
171614,0.06818082
171619,0.18082432
171621,0.19648208
171625,0.111080535
171626,0.16220085
171638,0.13441055
171642,0.14241925
171658,0.07590685
171674,0.43806255
171677,0.30648398
171684,0.15590224
171685,0.4699415
171686,0.2183447
171695,0.06552673
171702,0.17146784
171703,0.08008485
171704,0.1621729
171705,0.07435095
171706,0.10016345
171709,0.05965811
171712,0.13350846
171716,0.06039589
171730,0.38327184
171748,0.06461038
171757,0.19343103
171767,0.09748368
171768,0.52247846
171771,0.30372357
171775,0.14075068
171778,0.5135263
171780,0.51353675
171781,0.11501149
171785,0.15565313
171786,0.49100223
171789,0.063820824
171802,0.06304496
171803,0.15350361
171812,0.3658751
171862,0.13190527
171864,0.56725144
171891,0.58248293
171892,0.27024302
171913,0.09937383
171914,0.5613807
171922,0.37346148
171927,0.11446274
171933,0.21905653
171934,0.081000045
171943,0.20010807
171945,0.27628562
171960,0.11214282
171964,0.06429694
171975,0.24453828
171994,0.5956525
171996,0.33490807
171997,0.04807445
172000,0.2093305
172029,0.10605952
172038,0.19501401
172039,0.1696855
172043,0.27770102
172046,0.090687245
172048,0.14187181
172049,0.13466741
172053,0.35057062
172054,0.32636964
172058,0.09186692
172060,0.111868106
172061,0.07590411
172067,0.20160048
172072,0.13346958
172073,0.3115671
172098,0.18783484
172100,0.2635534
172101,0.36155492
172113,0.55166554
172144,0.092996284
172147,0.11500008
172149,0.15839481
172168,0.19043106
172169,0.08813898
172175,0.11301823
172197,0.10114833
172200,0.48338416
172205,0.5336218
172207,0.19146742
172210,0.12609623
172261,0.42099035
172279,0.39172786
172294,0.14454752
172300,0.07644294
172301,0.3602306
172310,0.10453833
172351,0.05549568
172353,0.21151891
172358,0.03622634
172374,0.20126095
172380,0.37738538
172384,0.093638435
172400,0.10126396
172403,0.24820055
172408,0.3160364
172411,0.049655024
172420,0.06911489
172426,0.7098334
172433,0.15266626
172434,0.1703134
172442,0.122393146
172443,0.6431045
172452,0.40713507
172454,0.2089996
172456,0.54289186
172460,0.39899522
172470,0.15219232
172479,0.24477686
172481,0.13594998
172483,0.09158385
172484,0.65256554
172485,0.11915725
172486,0.15713206
172493,0.14609174
172494,0.20734696
172497,0.36587903
172504,0.12189632
172518,0.4852026
172523,0.45523748
172527,0.20819207
172533,0.1446634
172536,0.12150095
172540,0.23385853
172541,0.2789843
172543,0.10368927
172545,0.39354593
172547,0.16124989
172551,0.08911089
172556,0.15540217
172562,0.16941859
172570,0.16626818
172574,0.23085953
172575,0.30840605
172599,0.034989677
172611,0.41582933
172612,0.08829202
172616,0.054277003
172623,0.19723904
172627,0.14687744
172635,0.53167856
172643,0.103294566
172644,0.13066688
172652,0.22411303
172656,0.11636524
172661,0.15485454
172664,0.12394703
172672,0.30851197
172678,0.12863313
172680,0.08928065
172683,0.09957162
172684,0.44639736
172690,0.0863005
172695,0.20153412
172696,0.070868574
172701,0.10406846
172713,0.31419036
172714,0.09186561
172731,0.09365104
172738,0.04189778
172761,0.08219898
172767,0.2780321
172770,0.5428048
172771,0.08449867
172799,0.11130806
172800,0.13787349
172804,0.6020826
172805,0.1344307
172820,0.18500674
172829,0.44641218
172831,0.3039243
172833,0.17061529
172843,0.07859849
172853,0.09800934
172855,0.14979169
172856,0.339638
172857,0.06574482
172863,0.08525127
172877,0.116472855
172881,0.10717235
172895,0.31212226
172896,0.08807991
172910,0.06432104
172922,0.11841551
172939,0.34552747
172942,0.38835075
172945,0.15914086
172948,0.21596323
172949,0.39293712
172953,0.050426513
172967,0.34160557
172993,0.19075856
172995,0.19886959
172996,0.54885566
172997,0.207579
172998,0.3107853
172999,0.29109818
173004,0.10506664
173006,0.55471706
173007,0.27241927
173013,0.28843606
173016,0.2970748
173020,0.5075382
173030,0.28370368
173048,0.1814811
173056,0.09269273
173066,0.0986024
173079,0.13652216
173107,0.35274974
173109,0.055605352
173127,0.11135128
173128,0.12734388
173130,0.29716918
173137,0.2211834
173157,0.054782096
173160,0.17132103
173168,0.13383295
173193,0.048470676
173197,0.48145738
173215,0.048746426
173216,0.4690247
173227,0.088730745
173236,0.31102332
173237,0.13487788
173247,0.28566498
173250,0.6995115
173259,0.27215916
173277,0.2945058
173285,0.13349679
173286,0.11653632
173299,0.26707065
173310,0.6043404
173312,0.35241207
173313,0.16240963
173320,0.13333438
173330,0.5059365
173333,0.10478343
173351,0.13398288
173370,0.71543896
173372,0.13721904
173381,0.62756795
173386,0.07072117
173387,0.2593927
173388,0.3400408
173393,0.059220638
173394,0.43232632
173403,0.09703895
173467,0.20807086
173469,0.46093664
173475,0.2603436
173476,0.09610118
173477,0.043819398
173484,0.29479453
173485,0.17566016
173488,0.21736862
173491,0.2314654
173520,0.057629835
173522,0.46265087
173535,0.11102204
173539,0.47452268
173549,0.08197997
173552,0.09615767
173565,0.6148646
173586,0.18001111
173587,0.1500877
173588,0.08568518
173595,0.13922329
173606,0.36800823
173620,0.22721995
173623,0.11761958
173629,0.18111101
173647,0.13093054
173649,0.17263706
173650,0.25662312
173652,0.18441235
173654,0.430008
173665,0.19561806
173667,0.6123859
173685,0.26465273
173710,0.53384835
173711,0.20670292
173713,0.3266925
173718,0.25443748
173743,0.16946088
173744,0.34310657
173762,0.16212684
173768,0.24500607
173769,0.73550814
173770,0.26318783
173773,0.29473177
173779,0.117101565
173780,0.1366357
173781,0.3225032
173783,0.21599984
173795,0.20173658
173800,0.61756265
173812,0.051600035
173823,0.23666613
173834,0.36244136
173874,0.15642866
173891,0.28001773
173904,0.36265495
173909,0.09245042
173925,0.088912785
173941,0.30388594
173942,0.09735381
173944,0.27401018
173955,0.12267686
173959,0.25020355
174000,0.2683746
174004,0.13275334
174006,0.10128132
174008,0.35478437
174012,0.15670834
174017,0.13267258
174020,0.09851782
174044,0.13260269
174051,0.12715667
174052,0.12362456
174059,0.24201718
174060,0.157902
174061,0.15381333
174063,0.25964612
174068,0.19241787
174069,0.14426859
174072,0.18438871
174074,0.11651347
174091,0.13137034
174092,0.27264172
174098,0.45660967
174105,0.39388174
174107,0.090979494
174110,0.080982886
174121,0.14857194
174126,0.19327378
174153,0.0702326
174156,0.28176674
174160,0.10611582
174173,0.09092298
174183,0.052367754
174185,0.14103761
174188,0.58374935
174198,0.086079724
174206,0.08497276
174207,0.0816425
174211,0.3483614
174239,0.39657038
174260,0.41830233
174261,0.08376856
174262,0.4718335
174264,0.09347994
174271,0.498695
174275,0.66969585
174277,0.14532132
174286,0.07696479
174301,0.06946114
174312,0.4441441
174314,0.09355559
174322,0.17634933
174323,0.37160704
174325,0.48751137
174326,0.29308274
174327,0.18797171
174334,0.5986096
174360,0.054683663
174362,0.35414767
174367,0.11667764
174371,0.108587384
174372,0.3074074
174384,0.09310363
174390,0.24627693
174391,0.097821444
174396,0.07334574
174412,0.18250887
174423,0.31954986
174428,0.33063653
174429,0.42575058
174438,0.13043047
174481,0.15322326
174483,0.23137641
174484,0.0414679
174485,0.5991451
174488,0.1602402
174497,0.088031456
174509,0.40584427
174513,0.3033101
174514,0.39274678
174520,0.17437038
174526,0.24804576
174532,0.08185151
174536,0.28121006
174537,0.14018211
174538,0.5089294
174539,0.5613898
174540,0.10527829
174549,0.07203622
174551,0.24774125
174563,0.46959615
174574,0.498815
174575,0.41917923
174586,0.0461869
174590,0.22694938
174606,0.3483442
174607,0.27282733
174609,0.19123775
174610,0.29325244
174630,0.36898887
174631,0.10385041
174661,0.22148094
174665,0.1430591
174666,0.11913904
174677,0.18748647
174690,0.1573672
174700,0.12751703
174702,0.19116035
174703,0.119291924
174713,0.09697816
174721,0.3459588
174726,0.15051842
174729,0.26088604
174741,0.10857651
174742,0.32123646
174754,0.16706939
174757,0.101699784
174782,0.76691526
174795,0.48475984
174805,0.08585227
174806,0.1242998
174809,0.22686918
174810,0.1735737
174829,0.039392985
174830,0.5034611
174832,0.14200868
174836,0.38685676
174839,0.084508575
174843,0.18360129
174854,0.27329645
174861,0.23403619
174863,0.21028212
174867,0.12375851
174871,0.35913125
174887,0.19212961
174890,0.42300236
174897,0.083775006
174901,0.37089452
174903,0.07105439
174912,0.10473297
174913,0.29562706
174920,0.43729436
174922,0.65404
174924,0.26371726
174925,0.27057344
174928,0.19483772
174938,0.4371506
174939,0.085347794
174943,0.08971038
174950,0.11855573
174954,0.09845608
174955,0.15787512
174957,0.21042429
174965,0.15773009
174966,0.17445314
174967,0.27279148
174977,0.31598166
174983,0.14339387
174986,0.28744692
174987,0.26233056
175012,0.3922891
175015,0.17606284
175025,0.22968681
175027,0.45736858
175029,0.17434014
175056,0.54392374
175075,0.25732988
175081,0.3098288
175097,0.42280123
175128,0.1686969
175129,0.12628919
175138,0.29216123
175169,0.35544622
175183,0.24308194
175211,0.077690184
175212,0.26663336
175215,0.107753076
175223,0.24616338
175225,0.061541155
175233,0.14144345
175250,0.078698575
175253,0.08243046
175257,0.07533316
175260,0.13560459
175261,0.08057832
175264,0.09718564
175284,0.30159703
175288,0.09497727
175295,0.18114556
175309,0.18927993
175310,0.19224626
175313,0.4070308
175334,0.13165402
175337,0.10865439
175346,0.061721206
175347,0.21909262
175349,0.12608778
175350,0.26354018
175351,0.20792775
175367,0.54447913
175369,0.12780274
175371,0.34993535
175372,0.11893979
175392,0.4532852
175400,0.07207965
175402,0.08263114
175403,0.5175056
175407,0.4792879
175408,0.07014329
175414,0.15942176
175431,0.083737716
175435,0.24624963
175442,0.0834897
175454,0.11133458
175456,0.13229817
175457,0.18114865
175464,0.35599208
175465,0.2352607
175477,0.18920362
175488,0.32732564
175495,0.18184508
175499,0.21067
175500,0.22429202
175515,0.47605062
175519,0.12392035
175520,0.1614047
175531,0.08803379
175534,0.06891108
175543,0.46421042
175566,0.066919565
175568,0.116998196
175573,0.14281009
175574,0.3202047
175576,0.21255077
175591,0.18438943
175593,0.12013376
175605,0.6565901
175609,0.1943962
175617,0.06270186
175624,0.5551725
175629,0.12229692
175633,0.08190503
175645,0.47987574
175649,0.046597
175650,0.11016461
175653,0.13786179
175659,0.06785195
175660,0.042033155
175661,0.21402484
175664,0.11196446
175665,0.14000446
175677,0.16700265
175682,0.43796065
175684,0.38412532
175687,0.25931406
175690,0.35266456
175706,0.11762911
175722,0.17007864
175724,0.10759256
175730,0.49461913
175731,0.061749723
175737,0.19231015
175743,0.29990652
175745,0.2601844
175758,0.49017906
175768,0.14503327
175769,0.18424077
175773,0.060548108
175775,0.38515046
175794,0.12928657
175798,0.28333053
175809,0.43969363
175818,0.21703133
175830,0.050824538
175835,0.046975486
175840,0.40338597
175864,0.18165807
175875,0.22610691
175890,0.09773502
175892,0.10460923
